,0,1,2,Date
0,-23813.45,-53248.5,-71440.35,2020-06-30
0,-23813.82,-53249.33,-71441.47,2020-07-01
0,-23825.82,-53276.16,-71477.47,2020-07-02
0,-23823.69,-53271.39,-71471.07,2020-07-06
0,-23829.81,-53285.08,-71489.44,2020-07-07
0,-23711.28,-53020.03,-71133.83,2020-07-08
0,-23681.28,-52952.94,-71043.83,2020-07-09
0,-23681.3,-52953.0,-71043.9,2020-07-10
0,-23676.11,-52941.38,-71028.32,2020-07-13
0,-23694.7,-52982.96,-71084.11,2020-07-14
0,-23673.29,-52935.07,-71019.86,2020-07-15
0,-23665.19,-52916.98,-70995.57,2020-07-16
0,-23665.79,-52918.31,-70997.36,2020-07-17
0,-23681.67,-52953.82,-71045.0,2020-07-20
0,-23687.76,-52967.43,-71063.27,2020-07-21
0,-23701.58,-52998.34,-71104.73,2020-07-22
0,-23704.94,-53005.85,-71114.82,2020-07-23
0,-23759.08,-53126.92,-71277.24,2020-07-24
0,-23761.56,-53132.47,-71284.69,2020-07-27
0,-23759.48,-53127.8,-71278.43,2020-07-28
0,-23778.78,-53170.97,-71336.35,2020-07-29
0,-23774.15,-53160.62,-71322.46,2020-07-30
0,-23767.53,-53145.82,-71302.6,2020-07-31
0,-23789.16,-53194.19,-71367.49,2020-08-03
0,-23779.65,-53172.9,-71338.94,2020-08-04
0,-23780.68,-53175.23,-71342.05,2020-08-05
0,-23773.35,-53158.82,-71320.04,2020-08-06
0,-23778.53,-53170.41,-71335.59,2020-08-07
0,-23785.39,-53185.75,-71356.17,2020-08-10
0,-23793.38,-53203.61,-71380.13,2020-08-11
0,-23824.75,-53273.76,-71474.26,2020-08-12
0,-23810.54,-53242.0,-71431.63,2020-08-13
0,-23798.82,-53215.79,-71396.47,2020-08-14
0,-23785.41,-53185.8,-71356.24,2020-08-17
0,-23785.6,-53186.23,-71356.81,2020-08-18
0,-23784.7,-53184.2,-71354.09,2020-08-19
0,-23793.26,-53203.34,-71379.77,2020-08-20
0,-23781.5,-53177.05,-71344.5,2020-08-21
0,-23781.79,-53177.71,-71345.38,2020-08-24
0,-23780.89,-53175.68,-71342.67,2020-08-25
0,-23780.8,-53175.5,-71342.41,2020-08-26
0,-23824.02,-53272.13,-71472.06,2020-08-27
0,-23833.42,-53293.15,-71500.26,2020-08-28
0,-23834.86,-53296.36,-71504.57,2020-08-31
0,-23831.9,-53289.76,-71495.71,2020-09-01
0,-23833.73,-53293.85,-71501.2,2020-09-02
0,-23829.78,-53285.01,-71489.35,2020-09-03
0,-23905.78,-53454.94,-71717.33,2020-09-04
0,-23903.92,-53450.78,-71711.75,2020-09-08
0,-23975.43,-53610.69,-71926.28,2020-09-09
0,-23976.72,-53613.58,-71930.16,2020-09-10
0,-24013.85,-53696.6,-72041.54,2020-09-11
0,-24023.21,-53717.54,-72069.64,2020-09-14
0,-24023.21,-53717.53,-72069.63,2020-09-15
0,-24018.77,-53707.59,-72056.3,2020-09-16
0,-24051.52,-53780.83,-72154.56,2020-09-17
0,-24063.78,-53808.24,-72191.33,2020-09-18
0,-24083.68,-53852.74,-72251.04,2020-09-21
0,-24030.76,-53734.4,-72092.27,2020-09-22
0,-24026.6,-53725.1,-72079.79,2020-09-23
0,-24082.6,-53850.32,-72247.79,2020-09-24
0,-24071.37,-53825.21,-72214.1,2020-09-25
0,-24073.94,-53830.97,-72221.82,2020-09-28
0,-24074.97,-53833.28,-72224.92,2020-09-29
0,-24076.27,-53836.18,-72228.81,2020-09-30
0,-24022.71,-53716.41,-72068.13,2020-10-01
0,-23998.62,-53662.55,-71995.87,2020-10-02
0,-24044.89,-53766.01,-72134.67,2020-10-05
0,-24045.49,-53767.35,-72136.47,2020-10-06
0,-24082.61,-53850.34,-72247.82,2020-10-07
0,-24075.84,-53835.22,-72227.53,2020-10-08
0,-24064.72,-53810.35,-72194.16,2020-10-09
0,-24065.34,-53811.74,-72196.03,2020-10-12
0,-24081.02,-53846.79,-72243.05,2020-10-13
0,-24073.73,-53830.49,-72221.18,2020-10-14
0,-24088.04,-53862.5,-72264.13,2020-10-15
0,-24090.85,-53868.77,-72272.54,2020-10-16
0,-24077.17,-53838.19,-72231.51,2020-10-19
0,-24064.55,-53809.96,-72193.64,2020-10-20
0,-24063.06,-53806.63,-72189.17,2020-10-21
0,-24068.7,-53819.25,-72206.1,2020-10-22
0,-24069.53,-53821.1,-72208.59,2020-10-23
0,-24068.16,-53818.05,-72204.49,2020-10-26
0,-24074.32,-53831.83,-72222.97,2020-10-27
0,-24073.89,-53830.86,-72221.67,2020-10-28
0,-24139.58,-53977.73,-72418.73,2020-10-29
0,-24153.61,-54009.12,-72460.84,2020-10-30
0,-24219.43,-54156.28,-72658.28,2020-11-02
0,-24220.57,-54158.84,-72661.7,2020-11-03
0,-24217.8,-54152.65,-72653.4,2020-11-04
0,-24264.61,-54257.31,-72793.82,2020-11-05
0,-24269.54,-54268.33,-72808.61,2020-11-06
0,-24273.51,-54277.23,-72820.54,2020-11-09
0,-24344.44,-54435.82,-73033.31,2020-11-10
0,-24326.62,-54395.98,-72979.86,2020-11-11
0,-24321.85,-54385.3,-72965.54,2020-11-12
0,-24306.05,-54349.97,-72918.14,2020-11-13
0,-24306.34,-54350.64,-72919.03,2020-11-16
0,-24302.62,-54342.3,-72907.85,2020-11-17
0,-24301.95,-54340.8,-72905.84,2020-11-18
0,-24311.7,-54362.6,-72935.09,2020-11-19
0,-24312.22,-54363.78,-72936.66,2020-11-20
0,-24319.85,-54380.85,-72959.56,2020-11-23
0,-24312.51,-54364.43,-72937.54,2020-11-24
0,-24312.84,-54365.15,-72938.51,2020-11-25
0,-24311.21,-54361.52,-72933.63,2020-11-27
0,-24299.2,-54334.66,-72897.6,2020-11-30
0,-24300.57,-54337.72,-72901.7,2020-12-01
0,-24283.24,-54298.98,-72849.73,2020-12-02
0,-24283.04,-54298.53,-72849.12,2020-12-03
0,-24277.27,-54285.62,-72831.8,2020-12-04
0,-24277.06,-54285.15,-72831.17,2020-12-07
0,-24265.46,-54259.22,-72796.38,2020-12-08
0,-24260.97,-54249.18,-72782.92,2020-12-09
0,-24287.61,-54308.74,-72862.82,2020-12-10
0,-24288.54,-54310.82,-72865.61,2020-12-11
0,-24291.53,-54317.5,-72874.58,2020-12-14
0,-24291.08,-54316.5,-72873.23,2020-12-15
0,-24281.69,-54295.52,-72845.08,2020-12-16
0,-24281.68,-54295.49,-72845.05,2020-12-17
0,-24283.96,-54300.58,-72851.88,2020-12-18
0,-24290.8,-54315.88,-72872.4,2020-12-21
0,-24284.41,-54301.6,-72853.24,2020-12-22
0,-24269.91,-54269.17,-72809.73,2020-12-23
0,-24269.27,-54267.74,-72807.81,2020-12-24
0,-24269.45,-54268.15,-72808.36,2020-12-28
0,-24272.45,-54274.84,-72817.34,2020-12-29
0,-24273.43,-54277.03,-72820.28,2020-12-30
0,-24282.14,-54296.51,-72846.41,2020-12-31
0,-24194.24,-54099.97,-72582.73,2021-01-04
0,-24204.41,-54122.7,-72613.22,2021-01-05
0,-24198.46,-54109.4,-72595.38,2021-01-06
0,-24224.06,-54166.65,-72672.19,2021-01-07
0,-24227.26,-54173.79,-72681.77,2021-01-08
0,-24216.68,-54150.13,-72650.03,2021-01-11
0,-24246.07,-54215.87,-72738.22,2021-01-12
0,-24242.38,-54207.6,-72727.13,2021-01-13
0,-24241.32,-54205.25,-72723.97,2021-01-14
0,-24258.33,-54243.28,-72775.0,2021-01-15
0,-24259.04,-54244.87,-72777.13,2021-01-19
0,-24259.53,-54245.96,-72778.59,2021-01-20
0,-24327.91,-54398.86,-72983.73,2021-01-21
0,-24315.89,-54371.98,-72947.66,2021-01-22
0,-24316.17,-54372.61,-72948.51,2021-01-25
0,-24316.53,-54373.4,-72949.58,2021-01-26
0,-24311.13,-54361.34,-72933.39,2021-01-27
0,-24369.82,-54492.57,-73109.45,2021-01-28
0,-24343.22,-54433.09,-73029.65,2021-01-29
0,-24357.34,-54464.68,-73072.03,2021-02-01
0,-24354.51,-54458.35,-73063.54,2021-02-02
0,-24343.7,-54434.18,-73031.11,2021-02-03
0,-24344.24,-54435.38,-73032.73,2021-02-04
0,-24341.09,-54428.34,-73023.28,2021-02-05
0,-24341.59,-54429.44,-73024.76,2021-02-08
0,-24345.79,-54438.84,-73037.37,2021-02-09
0,-24341.18,-54428.54,-73023.55,2021-02-10
0,-24343.02,-54432.65,-73029.06,2021-02-11
0,-24343.27,-54433.2,-73029.8,2021-02-12
0,-24345.39,-54437.94,-73036.16,2021-02-16
0,-24344.74,-54436.48,-73034.21,2021-02-17
0,-24345.5,-54438.2,-73036.5,2021-02-18
0,-24346.76,-54441.01,-73040.28,2021-02-19
0,-24363.37,-54478.15,-73090.1,2021-02-22
0,-24372.09,-54497.64,-73116.26,2021-02-23
0,-24364.45,-54480.56,-73093.34,2021-02-24
0,-24364.23,-54480.07,-73092.68,2021-02-25
0,-24399.98,-54560.02,-73199.95,2021-02-26
0,-24396.73,-54552.75,-73190.19,2021-03-01
0,-24397.76,-54555.06,-73193.29,2021-03-02
0,-24412.87,-54588.84,-73238.61,2021-03-03
0,-24445.25,-54661.25,-73335.76,2021-03-04
0,-24451.26,-54674.68,-73353.77,2021-03-05
0,-24450.91,-54673.89,-73352.72,2021-03-08
0,-24495.05,-54772.6,-73485.15,2021-03-09
0,-24488.02,-54756.88,-73464.06,2021-03-10
0,-24488.64,-54758.25,-73465.91,2021-03-11
0,-24488.43,-54757.79,-73465.28,2021-03-12
0,-24500.3,-54784.33,-73500.89,2021-03-15
0,-24490.95,-54763.44,-73472.86,2021-03-16
0,-24485.22,-54750.62,-73455.66,2021-03-17
0,-24486.02,-54752.4,-73458.05,2021-03-18
0,-24530.1,-54850.98,-73590.31,2021-03-19
0,-24529.95,-54850.64,-73589.85,2021-03-22
0,-24524.27,-54837.93,-73572.8,2021-03-23
0,-24510.31,-54806.73,-73530.94,2021-03-24
0,-24534.01,-54859.72,-73602.04,2021-03-25
0,-24509.4,-54804.67,-73528.19,2021-03-26
0,-24468.01,-54712.14,-73404.04,2021-03-29
0,-24467.88,-54711.83,-73403.63,2021-03-30
0,-24472.17,-54721.44,-73416.52,2021-03-31
0,-24412.82,-54588.72,-73238.45,2021-04-01
0,-24413.83,-54590.99,-73241.5,2021-04-05
0,-24416.64,-54597.28,-73249.93,2021-04-06
0,-24413.2,-54589.57,-73239.59,2021-04-07
0,-24413.01,-54589.15,-73239.04,2021-04-08
0,-24412.02,-54586.93,-73236.05,2021-04-09
0,-24397.8,-54555.15,-73193.41,2021-04-12
0,-24402.92,-54566.59,-73208.77,2021-04-13
0,-24402.45,-54565.54,-73207.35,2021-04-14
0,-24420.67,-54606.27,-73262.0,2021-04-15
0,-24410.7,-54583.98,-73232.09,2021-04-16
0,-24414.59,-54592.68,-73243.76,2021-04-19
0,-24416.96,-54597.98,-73250.88,2021-04-20
0,-24423.1,-54611.71,-73269.29,2021-04-21
0,-24438.51,-54646.17,-73315.53,2021-04-22
0,-24450.54,-54673.07,-73351.62,2021-04-23
0,-24448.91,-54669.43,-73346.74,2021-04-26
0,-24436.95,-54642.67,-73310.84,2021-04-27
0,-24441.87,-54653.67,-73325.6,2021-04-28
0,-24438.38,-54645.88,-73315.14,2021-04-29
0,-24435.09,-54638.51,-73305.26,2021-04-30
0,-24419.59,-54603.87,-73258.78,2021-05-03
0,-24421.94,-54609.11,-73265.81,2021-05-04
0,-24440.49,-54650.6,-73321.47,2021-05-05
0,-24437.2,-54643.24,-73311.6,2021-05-06
0,-24427.74,-54622.08,-73283.22,2021-05-07
0,-24426.36,-54618.99,-73279.07,2021-05-10
0,-24470.82,-54718.42,-73412.47,2021-05-11
0,-24461.62,-54697.85,-73384.87,2021-05-12
0,-24485.05,-54750.24,-73455.16,2021-05-13
0,-24476.25,-54730.57,-73428.76,2021-05-14
0,-24472.31,-54721.76,-73416.94,2021-05-17
0,-24474.86,-54727.46,-73424.59,2021-05-18
0,-24486.92,-54754.42,-73460.76,2021-05-19
0,-24469.92,-54716.41,-73409.77,2021-05-20
0,-24453.63,-54679.99,-73360.9,2021-05-21
0,-24464.6,-54704.52,-73393.81,2021-05-24
0,-24457.79,-54689.28,-73373.37,2021-05-25
0,-24455.39,-54683.92,-73366.18,2021-05-26
0,-24456.79,-54687.04,-73370.37,2021-05-27
0,-24457.33,-54688.25,-73371.98,2021-05-28
0,-24436.48,-54641.64,-73309.45,2021-06-01
0,-24434.71,-54637.68,-73304.14,2021-06-02
0,-24418.19,-54600.73,-73254.57,2021-06-03
0,-24429.72,-54626.52,-73289.17,2021-06-04
0,-24427.83,-54622.28,-73283.48,2021-06-07
0,-24428.16,-54623.02,-73284.47,2021-06-08
0,-24426.45,-54619.21,-73279.36,2021-06-09
0,-24427.15,-54620.77,-73281.45,2021-06-10
0,-24423.64,-54612.92,-73270.92,2021-06-11
0,-24424.39,-54614.59,-73273.16,2021-06-14
0,-24423.76,-54613.19,-73271.28,2021-06-15
0,-24430.09,-54627.35,-73290.28,2021-06-16
0,-24430.2,-54627.58,-73290.59,2021-06-17
0,-24427.02,-54620.47,-73281.05,2021-06-18
0,-24434.98,-54638.27,-73304.94,2021-06-21
0,-24435.89,-54640.31,-73307.67,2021-06-22
0,-24434.96,-54638.24,-73304.89,2021-06-23
0,-24435.69,-54639.86,-73307.06,2021-06-24
0,-24438.02,-54645.07,-73314.05,2021-06-25
0,-24431.84,-54631.26,-73295.52,2021-06-28
0,-24421.77,-54608.74,-73265.31,2021-06-29
0,-24423.18,-54611.89,-73269.54,2021-06-30
0,-24412.4,-54587.78,-73237.19,2021-07-01
0,-24411.58,-54585.95,-73234.74,2021-07-02
0,-24341.81,-54429.95,-73025.44,2021-07-06
0,-24341.16,-54428.49,-73023.49,2021-07-07
0,-24342.66,-54431.85,-73027.99,2021-07-08
0,-24350.01,-54448.29,-73050.04,2021-07-09
0,-24343.15,-54432.94,-73029.46,2021-07-12
0,-24344.21,-54435.32,-73032.64,2021-07-13
0,-24345.25,-54437.63,-73035.74,2021-07-14
0,-24345.57,-54438.35,-73036.71,2021-07-15
0,-24348.46,-54444.81,-73045.37,2021-07-16
0,-24352.9,-54454.73,-73058.69,2021-07-19
0,-24363.11,-54477.57,-73089.33,2021-07-20
0,-24359.65,-54469.82,-73078.94,2021-07-21
0,-24363.29,-54477.97,-73089.86,2021-07-22
0,-24361.63,-54474.25,-73084.88,2021-07-23
0,-24361.47,-54473.89,-73084.4,2021-07-26
0,-24347.0,-54441.54,-73040.99,2021-07-27
0,-24361.12,-54473.11,-73083.35,2021-07-28
0,-24364.0,-54479.55,-73091.99,2021-07-29
0,-24375.96,-54506.31,-73127.88,2021-07-30
0,-24390.78,-54539.44,-73172.34,2021-08-02
0,-24394.73,-54548.27,-73184.18,2021-08-03
0,-24395.82,-54550.71,-73187.45,2021-08-04
0,-24395.5,-54549.99,-73186.49,2021-08-05
0,-24359.78,-54470.13,-73079.34,2021-08-06
0,-24365.59,-54483.12,-73096.77,2021-08-09
0,-24368.74,-54490.16,-73106.22,2021-08-10
0,-24364.3,-54480.24,-73092.91,2021-08-11
0,-24369.42,-54491.68,-73108.26,2021-08-12
0,-24369.83,-54492.59,-73109.48,2021-08-13
0,-24371.43,-54496.17,-73114.28,2021-08-16
0,-24371.34,-54495.97,-73114.01,2021-08-17
0,-24383.92,-54524.1,-73151.75,2021-08-18
0,-24394.06,-54546.79,-73182.19,2021-08-19
0,-24386.69,-54530.3,-73160.07,2021-08-20
0,-24380.36,-54516.15,-73141.09,2021-08-23
0,-24374.97,-54504.1,-73124.92,2021-08-24
0,-24353.39,-54455.83,-73060.16,2021-08-25
0,-24356.36,-54462.47,-73069.07,2021-08-26
0,-24359.35,-54469.15,-73078.04,2021-08-27
0,-24358.71,-54467.73,-73076.13,2021-08-30
0,-24360.06,-54470.76,-73080.19,2021-08-31
0,-24355.23,-54459.94,-73065.68,2021-09-01
0,-24355.41,-54460.36,-73066.24,2021-09-02
0,-24356.34,-54462.44,-73069.03,2021-09-03
0,-24357.49,-54465.0,-73072.47,2021-09-07
0,-24354.48,-54458.28,-73063.45,2021-09-08
0,-24348.53,-54444.96,-73045.58,2021-09-09
0,-24352.09,-54452.92,-73056.26,2021-09-10
0,-24363.16,-54477.69,-73089.49,2021-09-13
0,-24344.71,-54436.42,-73034.12,2021-09-14
0,-24352.33,-54453.47,-73057.0,2021-09-15
0,-24338.34,-54422.18,-73015.02,2021-09-16
0,-24290.03,-54314.16,-72870.1,2021-09-17
0,-24291.81,-54318.14,-72875.44,2021-09-20
0,-24313.92,-54367.57,-72941.75,2021-09-21
0,-24315.22,-54370.48,-72945.66,2021-09-22
0,-24313.98,-54367.71,-72941.94,2021-09-23
0,-24309.98,-54358.76,-72929.93,2021-09-24
0,-24310.29,-54359.47,-72930.88,2021-09-27
0,-24316.2,-54372.67,-72948.59,2021-09-28
0,-24313.1,-54365.75,-72939.31,2021-09-29
0,-24314.68,-54369.28,-72944.04,2021-09-30
0,-24295.4,-54326.16,-72886.19,2021-10-01
0,-24294.63,-54324.44,-72883.89,2021-10-04
0,-24333.11,-54410.49,-72999.33,2021-10-05
0,-24337.08,-54419.37,-73011.24,2021-10-06
0,-24317.65,-54375.92,-72952.95,2021-10-07
0,-24319.25,-54379.51,-72957.76,2021-10-08
0,-24314.54,-54368.97,-72943.63,2021-10-11
0,-24324.68,-54391.63,-72974.03,2021-10-12
0,-24328.21,-54399.53,-72984.63,2021-10-13
0,-24326.61,-54395.95,-72979.82,2021-10-14
0,-24326.77,-54396.32,-72980.32,2021-10-15
0,-24317.29,-54375.11,-72951.87,2021-10-18
0,-24284.63,-54302.08,-72853.88,2021-10-19
0,-24284.76,-54302.38,-72854.29,2021-10-20
0,-24287.86,-54309.31,-72863.58,2021-10-21
0,-24283.01,-54298.46,-72849.03,2021-10-22
0,-24305.3,-54348.31,-72915.91,2021-10-25
0,-24306.03,-54349.93,-72918.08,2021-10-26
0,-24309.86,-54358.5,-72929.58,2021-10-27
0,-24282.13,-54296.5,-72846.39,2021-10-28
0,-24278.25,-54287.82,-72834.75,2021-10-29
0,-24275.16,-54280.9,-72825.47,2021-11-01
0,-24285.15,-54303.25,-72855.45,2021-11-02
0,-24283.29,-54299.1,-72849.88,2021-11-03
0,-24281.32,-54294.69,-72843.96,2021-11-04
0,-24281.67,-54295.47,-72845.01,2021-11-05
0,-24284.06,-54300.81,-72852.18,2021-11-08
0,-24288.58,-54310.93,-72865.75,2021-11-09
0,-24283.62,-54299.83,-72850.86,2021-11-10
0,-24305.2,-54348.08,-72915.6,2021-11-11
0,-24306.11,-54350.11,-72918.32,2021-11-12
0,-24308.84,-54356.21,-72926.51,2021-11-15
0,-24305.27,-54348.23,-72915.81,2021-11-16
0,-24307.78,-54353.85,-72923.35,2021-11-17
0,-24309.01,-54356.59,-72927.02,2021-11-18
0,-24299.08,-54334.4,-72897.25,2021-11-19
0,-24300.05,-54336.55,-72900.14,2021-11-22
0,-24318.17,-54377.07,-72954.5,2021-11-23
0,-24322.84,-54387.51,-72968.51,2021-11-24
0,-24323.48,-54388.95,-72970.43,2021-11-26
0,-24345.68,-54438.6,-73037.05,2021-11-29
0,-24340.38,-54426.73,-73021.13,2021-11-30
0,-24359.53,-54469.57,-73078.6,2021-12-01
0,-24382.96,-54521.95,-73148.88,2021-12-02
0,-24379.97,-54515.26,-73139.9,2021-12-03
0,-24393.18,-54544.82,-73179.55,2021-12-06
0,-24374.41,-54502.83,-73123.22,2021-12-07
0,-24366.33,-54484.76,-73098.98,2021-12-08
0,-24366.32,-54484.75,-73098.96,2021-12-09
0,-24368.64,-54489.94,-73105.93,2021-12-10
0,-24361.43,-54473.81,-73084.28,2021-12-13
0,-24371.98,-54497.41,-73115.95,2021-12-14
0,-24374.71,-54503.5,-73124.12,2021-12-15
0,-24376.87,-54508.34,-73130.62,2021-12-16
0,-24398.42,-54556.53,-73195.27,2021-12-17
0,-24399.58,-54559.11,-73198.73,2021-12-20
0,-24400.04,-54560.15,-73200.12,2021-12-21
0,-24400.15,-54560.39,-73200.45,2021-12-22
0,-24396.07,-54551.27,-73188.2,2021-12-23
0,-24394.0,-54546.64,-73182.0,2021-12-27
0,-24384.69,-54525.81,-73154.06,2021-12-28
0,-24388.83,-54535.07,-73166.48,2021-12-29
0,-24390.84,-54539.58,-73172.52,2021-12-30
0,-24386.36,-54529.55,-73159.07,2021-12-31
0,-24366.87,-54485.99,-73100.62,2022-01-03
0,-24356.75,-54463.35,-73070.25,2022-01-04
0,-24368.17,-54488.88,-73104.51,2022-01-05
0,-24396.75,-54552.8,-73190.26,2022-01-06
0,-24372.08,-54497.63,-73116.24,2022-01-07
0,-24371.92,-54497.27,-73115.76,2022-01-10
0,-24350.13,-54448.55,-73050.4,2022-01-11
0,-24350.49,-54449.34,-73051.46,2022-01-12
0,-24349.54,-54447.22,-73048.61,2022-01-13
0,-24379.47,-54514.15,-73138.41,2022-01-14
0,-24372.25,-54498.01,-73116.75,2022-01-18
0,-24406.45,-54574.47,-73219.34,2022-01-19
0,-24413.33,-54589.87,-73239.99,2022-01-20
0,-24419.61,-54603.9,-73258.82,2022-01-21
0,-24594.39,-54994.73,-73783.18,2022-01-24
0,-24593.63,-54993.02,-73780.88,2022-01-25
0,-24635.63,-55086.94,-73906.89,2022-01-26
0,-24631.16,-55076.94,-73893.47,2022-01-27
0,-24631.43,-55077.55,-73894.28,2022-01-28
0,-24632.14,-55079.14,-73896.42,2022-01-31
0,-24664.34,-55151.13,-73993.01,2022-02-01
0,-24666.67,-55156.36,-74000.02,2022-02-02
0,-24661.24,-55144.21,-73983.73,2022-02-03
0,-24925.92,-55736.04,-74777.75,2022-02-04
0,-24928.61,-55742.07,-74785.83,2022-02-07
0,-24946.57,-55782.24,-74839.72,2022-02-08
0,-24947.16,-55783.55,-74841.48,2022-02-09
0,-24949.24,-55788.19,-74847.71,2022-02-10
0,-24965.25,-55823.99,-74895.74,2022-02-11
0,-25007.5,-55918.47,-75022.5,2022-02-14
0,-25005.99,-55915.08,-75017.96,2022-02-15
0,-24998.34,-55898.0,-74995.03,2022-02-16
0,-25003.94,-55910.51,-75011.83,2022-02-17
0,-25031.77,-55972.73,-75095.3,2022-02-18
0,-25028.67,-55965.81,-75086.01,2022-02-22
0,-25051.86,-56017.67,-75155.59,2022-02-23
0,-25082.74,-56086.72,-75248.22,2022-02-24
0,-25098.85,-56122.73,-75296.54,2022-02-25
0,-25092.17,-56107.79,-75276.51,2022-02-28
0,-25078.96,-56078.26,-75236.88,2022-03-01
0,-25058.43,-56032.34,-75175.28,2022-03-02
0,-25056.76,-56028.62,-75170.28,2022-03-03
0,-25042.83,-55997.48,-75128.5,2022-03-04
0,-25052.07,-56018.12,-75156.2,2022-03-07
0,-25121.03,-56172.32,-75363.08,2022-03-08
0,-25120.77,-56171.74,-75362.3,2022-03-09
0,-25139.05,-56212.63,-75417.15,2022-03-10
0,-25138.94,-56212.39,-75416.83,2022-03-11
0,-25150.92,-56239.16,-75452.75,2022-03-14
0,-25120.0,-56170.02,-75359.99,2022-03-15
0,-25123.06,-56176.87,-75369.17,2022-03-16
0,-25141.1,-56217.2,-75423.29,2022-03-17
0,-25137.52,-56209.2,-75412.56,2022-03-18
0,-25075.45,-56070.41,-75226.35,2022-03-21
0,-25064.9,-56046.82,-75194.7,2022-03-22
0,-25068.7,-56055.32,-75206.1,2022-03-23
0,-25075.45,-56070.4,-75226.34,2022-03-24
0,-25074.64,-56068.59,-75223.91,2022-03-25
0,-25073.89,-56066.93,-75221.68,2022-03-28
0,-25073.81,-56066.75,-75221.44,2022-03-29
0,-25072.5,-56063.81,-75217.49,2022-03-30
0,-25055.29,-56025.32,-75165.86,2022-03-31
0,-25079.29,-56079.0,-75237.87,2022-04-01
0,-25000.44,-55902.69,-75001.33,2022-04-04
0,-25004.25,-55911.19,-75012.74,2022-04-05
0,-25028.02,-55964.36,-75084.07,2022-04-06
0,-25069.38,-56056.83,-75208.13,2022-04-07
0,-25074.92,-56069.23,-75224.76,2022-04-08
0,-25087.72,-56097.85,-75263.17,2022-04-11
0,-25121.54,-56173.47,-75364.62,2022-04-12
0,-25074.73,-56068.81,-75224.2,2022-04-13
0,-25060.77,-56037.59,-75182.32,2022-04-14
0,-25088.59,-56099.79,-75265.77,2022-04-18
0,-25091.14,-56105.49,-75273.41,2022-04-19
0,-25084.23,-56090.04,-75252.69,2022-04-20
0,-25369.16,-56727.16,-76107.47,2022-04-21
0,-25410.65,-56819.94,-76231.95,2022-04-22
0,-25428.9,-56860.76,-76286.71,2022-04-25
0,-25429.02,-56861.01,-76287.05,2022-04-26
0,-25494.28,-57006.95,-76482.85,2022-04-27
0,-25528.31,-57083.04,-76584.93,2022-04-28
0,-25621.91,-57292.34,-76865.74,2022-04-29
0,-25737.83,-57551.54,-77213.5,2022-05-02
0,-25741.4,-57559.53,-77224.21,2022-05-03
0,-25742.37,-57561.69,-77227.11,2022-05-04
0,-25751.34,-57581.74,-77254.01,2022-05-05
0,-25895.49,-57904.08,-77686.47,2022-05-06
0,-25909.36,-57935.08,-77728.07,2022-05-09
0,-25962.66,-58054.27,-77887.97,2022-05-10
0,-25956.92,-58041.43,-77870.75,2022-05-11
0,-26020.44,-58183.46,-78061.31,2022-05-12
0,-26019.65,-58181.72,-78058.96,2022-05-13
0,-26050.14,-58249.88,-78150.41,2022-05-16
0,-26057.91,-58267.25,-78173.72,2022-05-17
0,-26061.41,-58275.09,-78184.24,2022-05-18
