,0,1,2,Date
0,-34079.26,-76203.54,-102237.78,2020-07-17
0,-34094.3,-76237.17,-102282.89,2020-07-20
0,-34111.07,-76274.68,-102333.22,2020-07-21
0,-34127.88,-76312.25,-102383.63,2020-07-22
0,-34131.32,-76319.94,-102393.95,2020-07-23
0,-34197.99,-76469.02,-102593.96,2020-07-24
0,-34200.24,-76474.07,-102600.73,2020-07-27
0,-34201.5,-76476.89,-102604.51,2020-07-28
0,-34222.07,-76522.88,-102666.22,2020-07-29
0,-34218.11,-76514.01,-102654.32,2020-07-30
0,-34211.23,-76498.63,-102633.68,2020-07-31
0,-34246.73,-76578.03,-102740.2,2020-08-03
0,-34235.91,-76553.82,-102707.73,2020-08-04
0,-34235.92,-76553.83,-102707.75,2020-08-05
0,-34227.67,-76535.39,-102683.0,2020-08-06
0,-34240.42,-76563.91,-102721.27,2020-08-07
0,-34248.78,-76582.59,-102746.33,2020-08-10
0,-34257.08,-76601.15,-102771.23,2020-08-11
0,-34295.84,-76687.84,-102887.53,2020-08-12
0,-34283.41,-76660.03,-102850.22,2020-08-13
0,-34270.73,-76631.68,-102812.19,2020-08-14
0,-34254.46,-76595.3,-102763.38,2020-08-17
0,-34254.64,-76595.69,-102763.91,2020-08-18
0,-34253.01,-76592.05,-102759.02,2020-08-19
0,-34261.66,-76611.39,-102784.97,2020-08-20
0,-34252.12,-76590.08,-102756.37,2020-08-21
0,-34252.29,-76590.45,-102756.87,2020-08-24
0,-34248.66,-76582.32,-102745.97,2020-08-25
0,-34248.19,-76581.28,-102744.57,2020-08-26
0,-34315.15,-76731.01,-102945.45,2020-08-27
0,-34327.22,-76757.99,-102981.65,2020-08-28
0,-34328.62,-76761.14,-102985.87,2020-08-31
0,-34322.15,-76746.66,-102966.45,2020-09-01
0,-34330.38,-76765.07,-102991.15,2020-09-02
0,-34327.01,-76757.53,-102981.03,2020-09-03
0,-34428.46,-76984.37,-103285.38,2020-09-04
0,-34426.06,-76979.01,-103278.18,2020-09-08
0,-34517.65,-77183.82,-103552.96,2020-09-09
0,-34521.16,-77191.66,-103563.48,2020-09-10
0,-34567.43,-77295.13,-103702.3,2020-09-11
0,-34577.55,-77317.74,-103732.64,2020-09-14
0,-34577.54,-77317.74,-103732.63,2020-09-15
0,-34569.84,-77300.51,-103709.52,2020-09-16
0,-34607.3,-77384.29,-103821.91,2020-09-17
0,-34623.06,-77419.53,-103869.19,2020-09-18
0,-34645.81,-77470.39,-103937.44,2020-09-21
0,-34579.34,-77321.76,-103738.02,2020-09-22
0,-34580.75,-77324.9,-103742.24,2020-09-23
0,-34652.45,-77485.24,-103957.35,2020-09-24
0,-34640.05,-77457.51,-103920.16,2020-09-25
0,-34647.79,-77474.82,-103943.38,2020-09-28
0,-34650.97,-77481.92,-103952.9,2020-09-29
0,-34650.01,-77479.77,-103950.02,2020-09-30
0,-34582.62,-77329.08,-103747.85,2020-10-01
0,-34557.99,-77274.01,-103673.96,2020-10-02
0,-34614.08,-77399.42,-103842.23,2020-10-05
0,-34620.73,-77414.3,-103862.19,2020-10-06
0,-34665.7,-77514.85,-103997.09,2020-10-07
0,-34662.3,-77507.25,-103986.89,2020-10-08
0,-34641.26,-77460.2,-103923.77,2020-10-09
0,-34642.65,-77463.32,-103927.95,2020-10-12
0,-34672.92,-77531.0,-104018.75,2020-10-13
0,-34664.52,-77512.22,-103993.55,2020-10-14
0,-34680.68,-77548.36,-104042.05,2020-10-15
0,-34683.98,-77555.73,-104051.93,2020-10-16
0,-34666.72,-77517.14,-104000.16,2020-10-19
0,-34650.41,-77480.66,-103951.22,2020-10-20
0,-34649.47,-77478.56,-103948.4,2020-10-21
0,-34654.76,-77490.41,-103964.29,2020-10-22
0,-34655.67,-77492.43,-103967.0,2020-10-23
0,-34651.99,-77484.2,-103955.96,2020-10-26
0,-34659.45,-77500.89,-103978.36,2020-10-27
0,-34658.44,-77498.62,-103975.31,2020-10-28
0,-34738.81,-77678.34,-104216.43,2020-10-29
0,-34764.44,-77735.64,-104293.31,2020-10-30
0,-34846.35,-77918.82,-104539.06,2020-11-02
0,-34847.48,-77921.33,-104542.44,2020-11-03
0,-34841.88,-77908.81,-104525.64,2020-11-04
0,-34918.08,-78079.2,-104754.23,2020-11-05
0,-34929.13,-78103.92,-104787.4,2020-11-06
0,-34931.71,-78109.67,-104795.12,2020-11-09
0,-35022.06,-78311.7,-105066.18,2020-11-10
0,-34999.41,-78261.06,-104998.23,2020-11-11
0,-34991.3,-78242.93,-104973.91,2020-11-12
0,-34971.7,-78199.09,-104915.09,2020-11-13
0,-34971.93,-78199.62,-104915.8,2020-11-16
0,-34967.92,-78190.64,-104903.75,2020-11-17
0,-34967.13,-78188.89,-104901.4,2020-11-18
0,-34976.23,-78209.22,-104928.68,2020-11-19
0,-34976.46,-78209.74,-104929.38,2020-11-20
0,-34984.54,-78227.8,-104953.61,2020-11-23
0,-34975.26,-78207.06,-104925.78,2020-11-24
0,-34975.98,-78208.66,-104927.93,2020-11-25
0,-34970.73,-78196.93,-104912.19,2020-11-27
0,-34957.66,-78167.71,-104872.99,2020-11-30
0,-34959.14,-78171.02,-104877.42,2020-12-01
0,-34944.01,-78137.18,-104832.03,2020-12-02
0,-34943.82,-78136.76,-104831.46,2020-12-03
0,-34936.73,-78120.9,-104810.18,2020-12-04
0,-34936.48,-78120.35,-104809.45,2020-12-07
0,-34924.75,-78094.12,-104774.26,2020-12-08
0,-34912.4,-78066.5,-104737.2,2020-12-09
0,-34939.92,-78128.05,-104819.77,2020-12-10
0,-34940.59,-78129.54,-104821.78,2020-12-11
0,-34943.55,-78136.15,-104830.64,2020-12-14
0,-34941.01,-78130.47,-104823.02,2020-12-15
0,-34931.75,-78109.76,-104795.24,2020-12-16
0,-34931.74,-78109.75,-104795.22,2020-12-17
0,-34932.88,-78112.3,-104798.64,2020-12-18
0,-34939.45,-78126.99,-104818.36,2020-12-21
0,-34932.02,-78110.36,-104796.05,2020-12-22
0,-34914.5,-78071.2,-104743.51,2020-12-23
0,-34913.75,-78069.51,-104741.24,2020-12-24
0,-34913.93,-78069.92,-104741.79,2020-12-28
0,-34924.3,-78093.1,-104772.89,2020-12-29
0,-34925.18,-78095.07,-104775.54,2020-12-30
0,-34929.87,-78105.55,-104789.6,2020-12-31
0,-34792.37,-77798.1,-104377.11,2021-01-04
0,-34794.65,-77803.19,-104383.94,2021-01-05
0,-34788.6,-77789.67,-104365.79,2021-01-06
0,-34821.23,-77862.63,-104463.68,2021-01-07
0,-34828.15,-77878.12,-104484.46,2021-01-08
0,-34816.3,-77851.61,-104448.89,2021-01-11
0,-34853.45,-77934.69,-104560.35,2021-01-12
0,-34848.91,-77924.53,-104546.73,2021-01-13
0,-34846.48,-77919.11,-104539.45,2021-01-14
0,-34865.07,-77960.67,-104595.22,2021-01-15
0,-34865.83,-77962.38,-104597.5,2021-01-19
0,-34869.08,-77969.63,-104607.24,2021-01-20
0,-34980.87,-78219.61,-104942.62,2021-01-21
0,-34968.59,-78192.15,-104905.78,2021-01-22
0,-34964.37,-78182.71,-104893.11,2021-01-25
0,-34964.6,-78183.23,-104893.81,2021-01-26
0,-34959.56,-78171.95,-104878.68,2021-01-27
0,-35031.05,-78331.8,-105093.14,2021-01-28
0,-34997.8,-78257.45,-104993.39,2021-01-29
0,-35015.58,-78297.21,-105046.73,2021-02-01
0,-35017.88,-78302.36,-105053.63,2021-02-02
0,-35007.36,-78278.85,-105022.09,2021-02-03
0,-35007.57,-78279.31,-105022.71,2021-02-04
0,-35005.23,-78274.07,-105015.68,2021-02-05
0,-35005.55,-78274.79,-105016.64,2021-02-08
0,-35010.07,-78284.91,-105030.22,2021-02-09
0,-35005.11,-78273.8,-105015.32,2021-02-10
0,-35006.08,-78275.97,-105018.24,2021-02-11
0,-35006.36,-78276.61,-105019.09,2021-02-12
0,-35007.79,-78279.8,-105023.37,2021-02-16
0,-35007.11,-78278.27,-105021.32,2021-02-17
0,-35007.96,-78280.18,-105023.89,2021-02-18
0,-35009.43,-78283.47,-105028.3,2021-02-19
0,-35028.63,-78326.4,-105085.89,2021-02-22
0,-35039.56,-78350.84,-105118.68,2021-02-23
0,-35032.13,-78334.22,-105096.38,2021-02-24
0,-35031.9,-78333.71,-105095.71,2021-02-25
0,-35077.43,-78435.52,-105232.29,2021-02-26
0,-35074.0,-78427.85,-105222.0,2021-03-01
0,-35082.57,-78447.02,-105247.72,2021-03-02
0,-35099.81,-78485.56,-105299.43,2021-03-03
0,-35141.03,-78577.74,-105423.1,2021-03-04
0,-35145.56,-78587.86,-105436.68,2021-03-05
0,-35147.66,-78592.57,-105442.99,2021-03-08
0,-35204.92,-78720.59,-105614.76,2021-03-09
0,-35204.86,-78720.46,-105614.58,2021-03-10
0,-35205.55,-78722.01,-105616.66,2021-03-11
0,-35211.92,-78736.25,-105635.77,2021-03-12
0,-35226.23,-78768.24,-105678.69,2021-03-15
0,-35216.68,-78746.88,-105650.03,2021-03-16
0,-35211.69,-78735.74,-105635.08,2021-03-17
0,-35212.07,-78736.58,-105636.21,2021-03-18
0,-35265.35,-78855.72,-105796.05,2021-03-19
0,-35264.97,-78854.86,-105794.9,2021-03-22
0,-35260.73,-78845.38,-105782.18,2021-03-23
0,-35244.6,-78809.32,-105733.8,2021-03-24
0,-35271.72,-78869.97,-105815.17,2021-03-25
0,-35240.16,-78799.39,-105720.48,2021-03-26
0,-35188.86,-78684.67,-105566.57,2021-03-29
0,-35189.31,-78685.69,-105567.93,2021-03-30
0,-35189.58,-78686.29,-105568.74,2021-03-31
0,-35096.64,-78478.47,-105289.92,2021-04-01
0,-35102.29,-78491.1,-105306.86,2021-04-05
0,-35110.85,-78510.25,-105332.56,2021-04-06
0,-35106.99,-78501.61,-105320.97,2021-04-07
0,-35108.11,-78504.11,-105324.32,2021-04-08
0,-35105.01,-78497.19,-105315.04,2021-04-09
0,-35089.58,-78462.69,-105268.74,2021-04-12
0,-35091.08,-78466.03,-105273.23,2021-04-13
0,-35090.76,-78465.31,-105272.27,2021-04-14
0,-35113.01,-78515.07,-105339.03,2021-04-15
0,-35104.38,-78495.78,-105313.14,2021-04-16
0,-35107.38,-78502.49,-105322.14,2021-04-19
0,-35109.56,-78507.36,-105328.68,2021-04-20
0,-35116.47,-78522.81,-105349.4,2021-04-21
0,-35132.88,-78559.5,-105398.63,2021-04-22
0,-35146.33,-78589.58,-105438.99,2021-04-23
0,-35145.8,-78588.39,-105437.39,2021-04-26
0,-35132.89,-78559.53,-105398.66,2021-04-27
0,-35137.62,-78570.11,-105412.87,2021-04-28
0,-35134.94,-78564.12,-105404.83,2021-04-29
0,-35135.28,-78564.87,-105405.83,2021-04-30
0,-35116.01,-78521.79,-105348.04,2021-05-03
0,-35118.79,-78528.0,-105356.37,2021-05-04
0,-35141.86,-78579.58,-105425.57,2021-05-05
0,-35137.88,-78570.68,-105413.63,2021-05-06
0,-35128.53,-78549.79,-105385.6,2021-05-07
0,-35122.61,-78536.55,-105367.84,2021-05-10
0,-35178.51,-78661.54,-105535.53,2021-05-11
0,-35167.91,-78637.84,-105503.73,2021-05-12
0,-35197.12,-78703.16,-105591.37,2021-05-13
0,-35188.05,-78682.86,-105564.14,2021-05-14
0,-35188.33,-78683.5,-105564.99,2021-05-17
0,-35188.33,-78683.5,-105564.99,2021-05-18
0,-35200.33,-78710.33,-105600.99,2021-05-19
0,-35180.19,-78665.3,-105540.58,2021-05-20
0,-35164.05,-78629.21,-105492.15,2021-05-21
0,-35174.86,-78653.38,-105524.59,2021-05-24
0,-35170.3,-78643.17,-105510.89,2021-05-25
0,-35162.36,-78625.44,-105487.09,2021-05-26
0,-35163.43,-78627.83,-105490.3,2021-05-27
0,-35164.04,-78629.19,-105492.12,2021-05-28
0,-35138.13,-78571.24,-105414.38,2021-06-01
0,-35136.17,-78566.86,-105408.51,2021-06-02
0,-35116.42,-78522.69,-105349.25,2021-06-03
0,-35130.05,-78553.17,-105390.14,2021-06-04
0,-35129.8,-78552.63,-105389.41,2021-06-07
0,-35130.05,-78553.18,-105390.16,2021-06-08
0,-35128.42,-78549.54,-105385.27,2021-06-09
0,-35124.1,-78539.88,-105372.31,2021-06-10
0,-35120.85,-78532.6,-105362.54,2021-06-11
0,-35121.58,-78534.23,-105364.73,2021-06-14
0,-35123.22,-78537.9,-105369.65,2021-06-15
0,-35128.09,-78548.79,-105384.27,2021-06-16
0,-35123.33,-78538.15,-105369.98,2021-06-17
0,-35121.74,-78534.59,-105365.21,2021-06-18
0,-35129.23,-78551.35,-105387.7,2021-06-21
0,-35127.5,-78547.48,-105382.51,2021-06-22
0,-35128.6,-78549.94,-105385.8,2021-06-23
0,-35129.31,-78551.52,-105387.93,2021-06-24
0,-35130.97,-78555.23,-105392.9,2021-06-25
0,-35123.77,-78539.14,-105371.32,2021-06-28
0,-35114.61,-78518.65,-105343.83,2021-06-29
0,-35116.06,-78521.9,-105348.18,2021-06-30
0,-35102.85,-78492.37,-105308.56,2021-07-01
0,-35102.35,-78491.25,-105307.06,2021-07-02
0,-34993.34,-78247.48,-104980.01,2021-07-06
0,-34994.87,-78250.91,-104984.61,2021-07-07
0,-34996.16,-78253.79,-104988.47,2021-07-08
0,-35002.51,-78267.99,-105007.53,2021-07-09
0,-34995.49,-78252.3,-104986.48,2021-07-12
0,-34994.24,-78249.51,-104982.73,2021-07-13
0,-34995.26,-78251.78,-104985.78,2021-07-14
0,-34994.5,-78250.08,-104983.5,2021-07-15
0,-34997.95,-78257.79,-104993.84,2021-07-16
0,-35003.37,-78269.92,-105010.11,2021-07-19
0,-35015.56,-78297.16,-105046.67,2021-07-20
0,-35013.22,-78291.94,-105039.66,2021-07-21
0,-35016.77,-78299.87,-105050.3,2021-07-22
0,-35015.59,-78297.24,-105046.77,2021-07-23
0,-35020.11,-78307.34,-105060.32,2021-07-26
0,-35003.84,-78270.97,-105011.53,2021-07-27
0,-35019.73,-78306.49,-105059.18,2021-07-28
0,-35021.92,-78311.4,-105065.76,2021-07-29
0,-35034.19,-78338.83,-105102.57,2021-07-30
0,-35052.32,-78379.36,-105156.95,2021-08-02
0,-35056.22,-78388.1,-105168.67,2021-08-03
0,-35055.19,-78385.8,-105165.58,2021-08-04
0,-35054.95,-78385.25,-105164.85,2021-08-05
0,-35011.49,-78288.07,-105034.47,2021-08-06
0,-35016.61,-78299.52,-105049.83,2021-08-09
0,-35018.88,-78304.6,-105056.65,2021-08-10
0,-35013.64,-78292.87,-105040.91,2021-08-11
0,-35016.8,-78299.95,-105050.41,2021-08-12
0,-35016.27,-78298.76,-105048.81,2021-08-13
0,-35017.55,-78301.61,-105052.64,2021-08-16
0,-35017.5,-78301.5,-105052.49,2021-08-17
0,-35030.94,-78331.56,-105092.82,2021-08-18
0,-35041.96,-78356.2,-105125.87,2021-08-19
0,-35034.52,-78339.56,-105103.55,2021-08-20
0,-35028.35,-78325.77,-105085.05,2021-08-23
0,-35024.58,-78317.34,-105073.74,2021-08-24
0,-34998.96,-78260.05,-104996.87,2021-08-25
0,-34999.1,-78260.37,-104997.31,2021-08-26
0,-34998.92,-78259.96,-104996.75,2021-08-27
0,-35000.09,-78262.58,-105000.27,2021-08-30
0,-35003.0,-78269.09,-105009.01,2021-08-31
0,-34997.65,-78257.11,-104992.94,2021-09-01
0,-34997.57,-78256.96,-104992.72,2021-09-02
0,-34998.61,-78259.28,-104995.84,2021-09-03
0,-34998.18,-78258.31,-104994.54,2021-09-07
0,-34997.05,-78255.78,-104991.15,2021-09-08
0,-34989.89,-78239.77,-104969.67,2021-09-09
0,-34988.81,-78237.36,-104966.44,2021-09-10
0,-35001.44,-78265.6,-105004.32,2021-09-13
0,-34978.77,-78214.9,-104936.3,2021-09-14
0,-34985.61,-78230.2,-104956.83,2021-09-15
0,-34969.64,-78194.49,-104908.91,2021-09-16
0,-34908.23,-78057.17,-104724.68,2021-09-17
0,-34910.44,-78062.11,-104731.31,2021-09-20
0,-34930.73,-78107.49,-104792.2,2021-09-21
0,-34931.95,-78110.22,-104795.86,2021-09-22
0,-34927.33,-78099.88,-104781.98,2021-09-23
0,-34923.58,-78091.51,-104770.75,2021-09-24
0,-34922.15,-78088.3,-104766.45,2021-09-27
0,-34927.9,-78101.16,-104783.7,2021-09-28
0,-34907.23,-78054.95,-104721.7,2021-09-29
0,-34907.23,-78054.95,-104721.7,2021-09-30
0,-34883.62,-78002.16,-104650.87,2021-10-01
0,-34883.41,-78001.68,-104650.23,2021-10-04
0,-34930.56,-78107.1,-104791.67,2021-10-05
0,-34938.72,-78125.35,-104816.15,2021-10-06
0,-34916.19,-78074.97,-104748.56,2021-10-07
0,-34917.45,-78077.79,-104752.35,2021-10-08
0,-34912.16,-78065.97,-104736.49,2021-10-11
0,-34922.88,-78089.94,-104768.65,2021-10-12
0,-34926.96,-78099.05,-104780.87,2021-10-13
0,-34925.53,-78095.85,-104776.58,2021-10-14
0,-34926.79,-78098.68,-104780.38,2021-10-15
0,-34916.22,-78075.03,-104748.65,2021-10-18
0,-34878.47,-77990.64,-104635.42,2021-10-19
0,-34877.36,-77988.14,-104632.07,2021-10-20
0,-34880.97,-77996.21,-104642.9,2021-10-21
0,-34877.1,-77987.56,-104631.29,2021-10-22
0,-34900.89,-78040.76,-104702.67,2021-10-25
0,-34899.55,-78037.78,-104698.66,2021-10-26
0,-34903.54,-78046.69,-104710.62,2021-10-27
0,-34870.14,-77971.99,-104610.41,2021-10-28
0,-34867.96,-77967.14,-104603.89,2021-10-29
0,-34864.84,-77960.15,-104594.51,2021-11-01
0,-34874.05,-77980.75,-104622.16,2021-11-02
0,-34872.12,-77976.42,-104616.35,2021-11-03
0,-34871.6,-77975.26,-104614.79,2021-11-04
0,-34869.6,-77970.79,-104608.79,2021-11-05
0,-34869.89,-77971.45,-104609.67,2021-11-08
0,-34873.59,-77979.71,-104620.76,2021-11-09
0,-34868.44,-77968.19,-104605.31,2021-11-10
0,-34894.94,-78027.45,-104684.81,2021-11-11
0,-34895.67,-78029.09,-104687.01,2021-11-12
0,-34904.82,-78049.55,-104714.46,2021-11-15
0,-34901.14,-78041.32,-104703.42,2021-11-16
0,-34903.27,-78046.09,-104709.82,2021-11-17
0,-34903.21,-78045.96,-104709.64,2021-11-18
0,-34893.51,-78024.26,-104680.53,2021-11-19
0,-34893.09,-78023.31,-104679.26,2021-11-22
0,-34914.93,-78072.16,-104744.8,2021-11-23
0,-34919.55,-78082.5,-104758.66,2021-11-24
0,-34920.0,-78083.48,-104759.99,2021-11-26
0,-34945.77,-78141.11,-104837.3,2021-11-29
0,-34942.13,-78132.98,-104826.39,2021-11-30
0,-34964.26,-78182.47,-104892.79,2021-12-01
0,-34988.19,-78235.98,-104964.58,2021-12-02
0,-34984.93,-78228.68,-104954.79,2021-12-03
0,-35000.61,-78263.75,-105001.84,2021-12-06
0,-34981.57,-78221.17,-104944.72,2021-12-07
0,-34978.09,-78213.4,-104934.28,2021-12-08
0,-34978.05,-78213.29,-104934.14,2021-12-09
0,-34980.86,-78219.57,-104942.57,2021-12-10
0,-34972.99,-78201.99,-104918.98,2021-12-13
0,-34984.0,-78226.59,-104951.99,2021-12-14
0,-34987.19,-78233.74,-104961.58,2021-12-15
0,-34993.47,-78247.78,-104980.42,2021-12-16
0,-35020.99,-78309.32,-105062.98,2021-12-17
0,-35022.32,-78312.29,-105066.96,2021-12-20
0,-35022.88,-78313.54,-105068.63,2021-12-21
0,-35023.08,-78314.0,-105069.25,2021-12-22
0,-35019.45,-78305.88,-105058.36,2021-12-23
0,-35017.43,-78301.36,-105052.29,2021-12-27
0,-35008.09,-78280.46,-105024.26,2021-12-28
0,-35009.99,-78284.71,-105029.96,2021-12-29
0,-35012.21,-78289.68,-105036.63,2021-12-30
0,-34999.7,-78261.71,-104999.11,2021-12-31
0,-34974.73,-78205.88,-104924.2,2022-01-03
0,-34964.25,-78182.43,-104892.74,2022-01-04
0,-34975.92,-78208.52,-104927.75,2022-01-05
0,-35013.33,-78292.2,-105040.0,2022-01-06
0,-34968.15,-78191.17,-104904.46,2022-01-07
0,-34967.97,-78190.75,-104903.9,2022-01-10
0,-34941.06,-78130.59,-104823.19,2022-01-11
0,-34942.56,-78133.93,-104827.67,2022-01-12
0,-34941.56,-78131.7,-104824.67,2022-01-13
0,-34976.97,-78210.89,-104930.92,2022-01-14
0,-34962.96,-78179.56,-104888.89,2022-01-18
0,-35005.69,-78275.09,-105017.06,2022-01-19
0,-35011.82,-78288.81,-105035.46,2022-01-20
0,-35019.68,-78306.39,-105059.04,2022-01-21
0,-35247.39,-78815.56,-105742.17,2022-01-24
0,-35246.59,-78813.77,-105739.76,2022-01-25
0,-35299.43,-78931.92,-105898.28,2022-01-26
0,-35294.08,-78919.96,-105882.24,2022-01-27
0,-35296.16,-78924.62,-105888.49,2022-01-28
0,-35305.14,-78944.7,-105915.43,2022-01-31
0,-35356.5,-79059.54,-106069.51,2022-02-01
0,-35363.94,-79076.18,-106091.83,2022-02-02
0,-35358.4,-79063.78,-106075.19,2022-02-03
0,-35713.09,-79856.89,-107139.27,2022-02-04
0,-35723.8,-79880.84,-107171.39,2022-02-07
0,-35746.2,-79930.94,-107238.61,2022-02-08
0,-35745.17,-79928.64,-107235.52,2022-02-09
0,-35749.55,-79938.42,-107248.65,2022-02-10
0,-35769.25,-79982.47,-107307.74,2022-02-11
0,-35823.27,-80103.27,-107469.82,2022-02-14
0,-35821.96,-80100.34,-107465.89,2022-02-15
0,-35816.11,-80087.26,-107448.34,2022-02-16
0,-35822.05,-80100.55,-107466.16,2022-02-17
0,-35857.99,-80180.9,-107573.96,2022-02-18
0,-35854.27,-80172.58,-107562.8,2022-02-22
0,-35881.61,-80233.71,-107644.82,2022-02-23
0,-35918.83,-80316.95,-107756.5,2022-02-24
0,-35951.9,-80390.89,-107855.69,2022-02-25
0,-35945.99,-80377.68,-107837.98,2022-02-28
0,-35930.66,-80343.39,-107791.97,2022-03-01
0,-35904.0,-80283.79,-107712.0,2022-03-02
0,-35902.76,-80281.02,-107708.29,2022-03-03
0,-35884.77,-80240.79,-107654.32,2022-03-04
0,-35896.24,-80266.44,-107688.73,2022-03-07
0,-35985.98,-80467.09,-107957.93,2022-03-08
0,-35985.67,-80466.41,-107957.02,2022-03-09
0,-36014.9,-80531.76,-108044.69,2022-03-10
0,-36014.78,-80531.5,-108044.35,2022-03-11
0,-36030.31,-80566.23,-108090.93,2022-03-14
0,-35989.63,-80475.25,-107968.88,2022-03-15
0,-36002.02,-80502.97,-108006.07,2022-03-16
0,-36031.06,-80567.91,-108093.19,2022-03-17
0,-36024.81,-80553.92,-108074.42,2022-03-18
0,-35950.76,-80388.34,-107852.27,2022-03-21
0,-35937.78,-80359.32,-107813.35,2022-03-22
0,-35946.23,-80378.22,-107838.7,2022-03-23
0,-35954.19,-80396.0,-107862.56,2022-03-24
0,-35952.48,-80392.18,-107857.43,2022-03-25
0,-35951.79,-80390.64,-107855.36,2022-03-28
0,-35951.29,-80389.54,-107853.88,2022-03-29
0,-35948.86,-80384.09,-107846.57,2022-03-30
0,-35926.87,-80334.93,-107780.62,2022-03-31
0,-35953.22,-80393.84,-107859.65,2022-04-01
0,-35851.73,-80166.9,-107555.18,2022-04-04
0,-35865.28,-80197.21,-107595.85,2022-04-05
0,-35891.28,-80255.33,-107673.83,2022-04-06
0,-35941.98,-80368.71,-107825.94,2022-04-07
0,-35944.87,-80375.18,-107834.62,2022-04-08
0,-35960.17,-80409.38,-107880.5,2022-04-11
0,-36000.9,-80500.46,-108002.7,2022-04-12
0,-35940.87,-80366.24,-107822.62,2022-04-13
0,-35927.4,-80336.1,-107782.19,2022-04-14
0,-35962.4,-80414.38,-107887.21,2022-04-18
0,-35963.94,-80417.81,-107891.81,2022-04-19
0,-35952.71,-80392.71,-107858.14,2022-04-20
0,-36335.3,-81248.21,-109005.91,2022-04-21
0,-36388.47,-81367.09,-109165.4,2022-04-22
0,-36411.92,-81419.52,-109235.75,2022-04-25
0,-36411.91,-81419.5,-109235.72,2022-04-26
0,-36492.3,-81599.27,-109476.91,2022-04-27
0,-36533.95,-81692.4,-109601.86,2022-04-28
0,-36676.59,-82011.36,-110029.78,2022-04-29
0,-36828.03,-82349.97,-110484.08,2022-05-02
0,-36834.48,-82364.39,-110503.43,2022-05-03
0,-36834.11,-82363.58,-110502.33,2022-05-04
0,-36853.93,-82407.89,-110561.79,2022-05-05
0,-37041.63,-82827.59,-111124.88,2022-05-06
0,-37058.36,-82865.02,-111175.09,2022-05-09
0,-37126.89,-83018.25,-111380.67,2022-05-10
0,-37122.3,-83007.98,-111366.89,2022-05-11
0,-37202.66,-83187.68,-111607.99,2022-05-12
0,-37199.75,-83181.17,-111599.26,2022-05-13
0,-37251.99,-83297.99,-111755.98,2022-05-16
0,-37260.75,-83317.58,-111782.26,2022-05-17
0,-37267.43,-83332.51,-111802.29,2022-05-18
