,0,1,2,Date
0,-14148.634446594919,-21477.632899685093,-24643.17543602058,2020-07-21
0,-11849.218224462158,-12970.116446794296,-8049.916238627831,2020-07-22
0,-13984.822352025882,-20154.12332999187,-23152.368256599464,2020-07-23
0,-3823.3019459374195,10151.499854680987,24003.568683836584,2020-07-24
0,-14808.562306136359,-18692.324228793274,-17574.196959884488,2020-07-27
0,-12973.217234183196,-10517.265084945633,-7778.926140771121,2020-07-28
0,-14368.59496402052,-21293.775383260392,-23703.19864506472,2020-07-29
0,-10708.333512212128,-5396.154842385898,-433.78404453872446,2020-07-30
0,-10880.374141011212,-8218.471243111153,-4169.00857153155,2020-07-31
0,-15349.978439540624,-27434.365297680997,-33421.40334266244,2020-08-03
0,-11012.899126589156,-14574.121091263189,-13923.56501383911,2020-08-04
0,-10928.128160972123,-11798.086940690668,-8031.310331249744,2020-08-05
0,-8803.783091083831,-4392.794240825901,1310.5634689303267,2020-08-06
0,-14593.81764246095,-21815.264582407443,-26245.840743172444,2020-08-07
0,-12087.917646586358,-14917.925390731705,-14271.526119107144,2020-08-10
0,-9123.034072010658,-9682.614760139924,-8638.585403252475,2020-08-11
0,-9047.908565004038,-3837.268801191822,1081.3974942052882,2020-08-12
0,-13208.762087794346,-20100.034667793112,-24394.034121815934,2020-08-13
0,-10183.987172169185,-13223.057750284439,-15259.47988117664,2020-08-14
0,-12219.411683565346,-20367.2249492954,-24650.15863392793,2020-08-17
0,-8056.007420738405,-7204.8551910335045,-2854.7903938558047,2020-08-18
0,-12378.397918610211,-18332.78718546368,-22689.475889956735,2020-08-19
0,-10112.1173029834,-14170.659928254057,-18427.714126662417,2020-08-20
0,-10317.075103877962,-16403.200830764734,-18331.00918467976,2020-08-21
0,-7385.452993416463,-6002.024738513062,-3303.209395095047,2020-08-24
0,-10481.413414125114,-16796.1026188486,-19561.53145734896,2020-08-25
0,-8063.01527978389,-7689.660968356914,-7353.834607628596,2020-08-26
0,-10076.109230595013,-17607.92479466744,-20332.420269983788,2020-08-27
0,-8532.53593051625,-12521.55323772599,-15362.809602221727,2020-08-28
0,-9720.188790792365,-11568.626016047378,-11751.96665936842,2020-08-31
0,-7743.543999478566,-7628.202796092016,-2606.66941917041,2020-09-01
0,-13730.120643062804,-27462.469153080543,-38231.28112859166,2020-09-02
0,-8493.635032820952,-10213.898890864171,-9200.596506063568,2020-09-03
0,-4797.066371958542,-542.8918320887315,4555.745251283036,2020-09-04
0,-6906.439552847526,-1061.3550965818604,2758.5465695616253,2020-09-08
0,-7783.713260214583,-5792.513742874171,-1780.4972528088222,2020-09-09
0,-10017.14864816453,-13881.256456554027,-15349.843522853162,2020-09-10
0,-5950.756433979096,316.630400013519,6532.670086309069,2020-09-11
0,-11088.200648765453,-14715.504732334895,-17508.367353612397,2020-09-14
0,-7246.0904429451475,5075.349909040689,11292.429718322366,2020-09-15
0,-12445.78702544072,-20458.460930374986,-25074.266173509168,2020-09-16
0,-7385.645574435575,-4777.025382073848,-1138.1412503154295,2020-09-17
0,-8129.335563084039,-6595.016807095211,-6052.252514181952,2020-09-18
0,-8464.832627472953,-2329.566666070122,3371.9969493313115,2020-09-21
0,-13095.351360334394,-18136.883031326965,-20186.658532612055,2020-09-22
0,-11346.859527680273,-13346.625916738953,-12261.525066977178,2020-09-23
0,-10489.226464898304,-12346.098020199413,-10520.907220606656,2020-09-24
0,-8700.758601227972,-5723.904667705709,519.5912136415823,2020-09-25
0,-10231.375050751934,-7673.481372718274,-4527.958710327436,2020-09-28
0,-14634.53223071563,-24735.365281340655,-30961.89125911144,2020-09-29
0,-9997.165264206864,-8657.655328585715,-6738.166279105147,2020-09-30
0,-9866.850848419039,-8522.990231381618,-7346.572789051193,2020-10-01
0,-12937.804773100475,-18216.80058085621,-20288.40888151745,2020-10-02
0,-12220.73463584642,-11819.844286804444,-11742.656123565415,2020-10-05
0,-10929.603432683714,-10570.820654829142,-10399.8143271915,2020-10-06
0,-7652.593516889821,-5584.490760963048,-1519.8381559556915,2020-10-07
0,-15627.361698299113,-25651.316556869668,-32091.642890920702,2020-10-08
0,-7921.536066580417,-1478.7454870774739,8746.485951700135,2020-10-09
0,-14895.135956615502,-24878.32647922664,-31005.40007707426,2020-10-12
0,-9751.025012391543,-5273.303758958332,-2502.2775615014157,2020-10-13
0,-15045.381259692267,-21291.37998470876,-27240.642112252397,2020-10-14
0,-5989.676917067886,-2262.13512768466,471.7249598479262,2020-10-15
0,-7107.054450914231,232.06519907853368,7133.664428113303,2020-10-16
0,-9457.461600396167,-7623.176653543925,-3635.0722663816105,2020-10-19
0,-12620.57281535727,-16609.522341946868,-19017.739928579926,2020-10-20
0,-10144.61470572238,-4424.9855616557,-1396.6437605522929,2020-10-21
0,-10370.548440772312,-11028.650409544043,-11848.389598736368,2020-10-22
0,-11713.78974403631,-10994.687307846949,-9253.567277043547,2020-10-23
0,-13107.714143681293,-13406.38462119774,-19193.809119334088,2020-10-26
0,-12733.514980718033,-15630.11436708922,-16651.00295035896,2020-10-27
0,-10422.04098712928,-9323.258408199468,-6214.63989831452,2020-10-28
0,-7058.3240532975215,-4358.650446159879,6138.496611629258,2020-10-29
0,-10820.384790805083,-11108.130868328653,-8363.240808789764,2020-10-30
0,-1657.038392606267,4546.2537098277335,18144.59250478907,2020-11-02
0,-13239.670181148369,-20294.892101777823,-21490.059753450714,2020-11-03
0,-11072.25886759927,-5877.771967091346,22.100391974891746,2020-11-04
0,-18836.90293262722,-37529.38811011344,-56212.64274715483,2020-11-05
0,-12290.025383514248,-11681.853401077704,-11715.045523482875,2020-11-06
0,-11482.219193519486,-17680.896699698897,-22599.83093637183,2020-11-09
0,742.6788351833064,13016.772395267002,30889.432558013006,2020-11-10
0,-9641.280034602116,-5033.989443159743,1317.6003189926173,2020-11-11
0,-15705.540133469862,-20283.068190009737,-23213.264277563772,2020-11-12
0,-15989.493691303243,-28779.72766200123,-42348.5764910415,2020-11-13
0,-8102.310551598246,2924.6323643544642,10663.610860866793,2020-11-16
0,-10967.833359045262,-11143.022331493721,-12478.255870491106,2020-11-17
0,-11239.155333691877,-19609.842378700516,-23055.231041837924,2020-11-18
0,-11793.85926351082,-10733.244924702336,-11346.039725009581,2020-11-19
0,-9377.219876145487,-13206.548346511832,-15280.756131296253,2020-11-20
0,-9042.837186006283,-11531.876830142315,-11588.663811992323,2020-11-23
0,-12367.83896968156,-16086.553071161441,-17759.5410535812,2020-11-24
0,-9663.658908420155,-14953.853916870992,-17567.87012302515,2020-11-25
0,-12690.765430399986,-16425.928368923207,-19022.490273785606,2020-11-27
0,-10370.511985621488,-18317.586638135796,-24767.522614589023,2020-11-30
0,-9618.025981475126,-4976.268020817403,-1757.2604065603555,2020-12-01
0,-11121.619075275885,-13363.787268892795,-13927.34480577254,2020-12-02
0,-9838.283307377294,-14026.795621594483,-14357.733347694304,2020-12-03
0,-10510.439153171754,-16327.726006608322,-17577.592309708805,2020-12-04
0,-9244.500303982935,-2853.437214818088,693.6057815868616,2020-12-07
0,-14784.285788907291,-20578.03038471264,-26194.16409423779,2020-12-08
0,-9753.018197481235,-11931.534371523436,-8722.428458937526,2020-12-09
0,-7795.9694186328625,-6972.696871704112,-4649.576235922295,2020-12-10
0,-10182.205203606987,-7138.549229626354,-7888.450542712241,2020-12-11
0,-10720.617512442837,-10670.892025621499,-10461.375873531886,2020-12-14
0,-14418.596478771267,-21738.379287845804,-25374.21072296074,2020-12-15
0,-8595.278327969601,-3677.706888605142,2142.645697866703,2020-12-16
0,-11466.97387157764,-15611.46455972638,-19663.585695363425,2020-12-17
0,-10216.144714770368,-9404.863822197201,-8777.569949491559,2020-12-18
0,-10894.085704020368,-15122.54129653459,-19680.559882205343,2020-12-21
0,-8234.9381415732,-2827.144747041951,-203.2157538014034,2020-12-22
0,-12975.043812951208,-12674.431927695523,-15133.475772749738,2020-12-23
0,-11350.15464755611,-10798.284483423227,-10166.417643717692,2020-12-24
0,-10828.44919089358,-9694.993753308881,-9540.166696740218,2020-12-28
0,-12622.079614100558,-12705.761042545375,-10545.465368345367,2020-12-29
0,-12248.417705510885,-22663.230957662603,-28888.23029450765,2020-12-30
0,-10752.302374788285,-6969.237902805117,-4425.789244483688,2020-12-31
0,-8285.936651481907,-6883.213895282877,-3384.9201723552665,2021-01-04
0,-10018.449589793421,-5062.751492330583,-914.7072015879213,2021-01-05
0,-14459.553675569356,-19822.524261404335,-24198.343341292275,2021-01-06
0,-8758.545624494898,-4168.823487027192,379.08465353459405,2021-01-07
0,-16251.47506714034,-20666.07336619313,-24580.587791597558,2021-01-08
0,-9685.070699616364,-5354.167623136858,-4305.738343693591,2021-01-11
0,-16240.673416409356,-22125.521280912406,-32108.135817648992,2021-01-12
0,-8053.553020041458,3854.4271207841907,9789.655465351974,2021-01-13
0,-13199.803286693577,-12930.090720497428,-13865.606310991288,2021-01-14
0,-12159.964520122088,-17477.652634166036,-20369.075475772905,2021-01-15
0,-8908.207419304777,-6808.602910709119,-2325.17524477471,2021-01-19
0,-8280.947716106146,-9646.341472285843,-6845.415740172587,2021-01-20
0,-16193.494045647205,-23843.197681773523,-33715.32042954633,2021-01-21
0,-13360.463039036766,-16241.428804614436,-14707.95485317916,2021-01-22
0,-13611.211566013204,-16488.248394070033,-20266.205768740318,2021-01-25
0,-9216.133751024188,-598.7025277909265,7822.669157475515,2021-01-26
0,-12560.545943150966,-18686.04848749652,-24071.759696428177,2021-01-27
0,-10954.270861182535,-9458.629078122416,-8592.761647120906,2021-01-28
0,-10378.06164603997,-6302.859584820987,-1840.193022685501,2021-01-29
0,-6014.915031873435,-1015.5753874735665,5633.37925076087,2021-02-01
0,-16655.063230838525,-23012.080450921272,-28220.318972996167,2021-02-02
0,-14293.323836138143,-16816.864012108508,-18095.89056877806,2021-02-03
0,-12194.131233674856,-17501.606191678533,-17610.834690906016,2021-02-04
0,-9806.391043181304,-8055.721444576547,-6184.718054247034,2021-02-05
0,-16361.472795002888,-17342.889283594173,-25616.12725981727,2021-02-08
0,-13673.218166366789,-18360.37658029065,-24209.608039101204,2021-02-09
0,-10077.208149928325,-5779.458683223728,-2559.742482709578,2021-02-10
0,-12646.660172349952,-8985.659892247782,-11948.559700251377,2021-02-11
0,-10767.644706733858,-8154.84563334327,-8170.053694112452,2021-02-12
0,-10592.574112525597,-8532.947638133055,-6876.826900774153,2021-02-16
0,-11659.31813541515,-15204.831223318237,-16367.762691443406,2021-02-17
0,-9656.259812704968,-12328.57633282639,-14057.256600395756,2021-02-18
0,-11347.736606499966,-12452.991439672413,-15017.347743096101,2021-02-19
0,-12414.497784510217,-11565.073190832372,-8433.117829507582,2021-02-22
0,-12836.09481152141,-9362.953384101053,-9265.103642168851,2021-02-23
0,-12579.981637371384,-9551.75583298884,-7140.891513490153,2021-02-24
0,-13553.62692775252,-16438.929344755623,-19979.009673947003,2021-02-25
0,-11876.008415883347,-8572.1754513068,-7525.032295644463,2021-02-26
0,-11754.636656041512,-10154.053437181334,-7034.382533908229,2021-03-01
0,-13650.832283254225,-17231.634650943244,-17755.867445745742,2021-03-02
0,-14162.459431168048,-18108.303671221554,-21169.41463394267,2021-03-03
0,-8177.517828625251,-5770.977561993655,-4328.709646664412,2021-03-04
0,-9137.66137976751,-2855.067365999369,7673.007784677076,2021-03-05
0,-13205.422897640612,-12652.324272373362,-14000.685348550536,2021-03-08
0,-15649.924769653018,-20145.2005683782,-23899.981127669376,2021-03-09
0,-12470.271112653594,-10221.403460758404,-11901.496981560824,2021-03-10
0,-8711.988144441237,-9549.087332415284,-6215.112148426235,2021-03-11
0,-13306.866309136669,-16185.931774053652,-18067.312999162637,2021-03-12
0,-9889.279402373046,-3183.1821211598754,-695.4743771984294,2021-03-15
0,-13965.79318807521,-14435.665615637783,-16390.950490674393,2021-03-16
0,-10932.580780616998,-3712.720123199701,2218.8556383039054,2021-03-17
0,-13642.435947651258,-17316.880424737654,-21784.154386583672,2021-03-18
0,-8880.278294188556,-7895.048215888556,-4350.4113082740505,2021-03-19
0,-11369.655173424764,-10147.747556281114,-9136.27313426781,2021-03-22
0,-10628.635243847155,-10064.72448696797,-8032.76959743282,2021-03-23
0,-14342.055292094332,-18535.359985745446,-23246.33482166827,2021-03-24
0,-8358.671839573519,-2202.543281210749,6276.555500903562,2021-03-25
0,-8794.091413245216,-7043.403592954563,-2163.1201839025994,2021-03-26
0,-13644.26706838616,-15564.317985813594,-17220.81210390089,2021-03-29
0,-13090.101265660918,-16830.186297934204,-18985.80238419662,2021-03-30
0,-10594.382055844579,-8998.19579310109,-8868.43943288102,2021-03-31
0,-11601.082242205284,-11480.9709807589,-10654.306057820957,2021-04-01
0,-11683.054621474557,-12275.034662045236,-13525.923104459713,2021-04-05
0,-10841.978852318574,-15142.77270042507,-16621.22998815145,2021-04-06
0,-12416.26811460749,-14965.775438180943,-19633.862525512795,2021-04-07
0,-12399.352734231492,-11770.127665174767,-13312.749317276453,2021-04-08
0,-10540.508562367018,-10276.548986680891,-8879.162096760952,2021-04-09
0,-9735.244397938646,-10385.370484111345,-11888.47102311402,2021-04-12
0,-10448.767659363702,-9088.569740308933,-8798.651686213774,2021-04-13
0,-9777.000953256205,-9152.369526237397,-9630.530597955989,2021-04-14
0,-6994.205324145175,-4554.5298261585385,-1966.7399304990315,2021-04-15
0,-10154.239380526173,-10014.814282694919,-10700.15235727565,2021-04-16
0,-9235.949129990804,-10345.04007296073,-11115.585403337762,2021-04-19
0,-11280.38291666862,-15877.840367581288,-19907.144237773464,2021-04-20
0,-7557.898336927103,-5202.514888476703,-1760.6366872512824,2021-04-21
0,-10422.967647604979,-8931.923338511087,-8213.548270051548,2021-04-22
0,-10889.977328414652,-10014.228546686201,-10795.94976445705,2021-04-23
0,-9936.43365090507,-14745.046944356005,-15053.230784311241,2021-04-26
0,-9563.50828946923,-13955.3000923862,-14764.854802742815,2021-04-27
0,-10515.637504316488,-10375.3732857236,-12479.163016056622,2021-04-28
0,-8584.512491599753,-8000.470306466536,-5981.858717401251,2021-04-29
0,-8487.933344461355,-8241.294939990337,-7802.437687371259,2021-04-30
0,-11695.556547718068,-14082.418322779162,-19117.067777323133,2021-05-03
0,-7970.283623940542,-6746.934649048497,-6424.52013200977,2021-05-04
0,-7284.875333036871,-2553.051546700371,253.3571955815437,2021-05-05
0,-8316.441398147292,-4725.855966385687,-2758.373983429753,2021-05-06
0,-9879.345057349332,-10041.346764107926,-9610.67764387208,2021-05-07
0,-9841.43079718219,-12562.113950040974,-17551.19162949028,2021-05-10
0,-7956.314707231956,-6808.616770327317,-7558.223828709769,2021-05-11
0,-8419.742426753528,-5727.429827032939,-3941.7164614745557,2021-05-12
0,-7205.33814164585,-6781.647707460059,-5350.088064427156,2021-05-13
0,-8721.807549475028,-12847.439213315625,-14663.864987120252,2021-05-14
0,-6291.660304945645,-6605.015216759222,-4818.905726772728,2021-05-17
0,-12308.94068030351,-19292.68727512238,-25239.328203173904,2021-05-18
0,-9141.990222733666,-9782.48137147675,-12078.3704940968,2021-05-19
0,-8019.078517325218,-4287.00896944289,1592.540992306507,2021-05-20
0,-10263.881965493383,-9852.67376618831,-10416.640631729728,2021-05-21
0,-9432.537572613866,-12006.79676000354,-13799.044219896443,2021-05-24
0,-9100.944654999153,-11015.584728280417,-10709.045625063633,2021-05-25
0,-9188.138487742806,-9502.0685504043,-7825.730228748037,2021-05-26
0,-9693.306327372558,-13513.110064527671,-16930.909428670355,2021-05-27
0,-8311.012832769798,-6653.846620845432,-4051.5616907981102,2021-05-28
0,-9189.856150660913,-10559.131080295536,-9551.126348439833,2021-06-01
0,-7047.619393993753,-8134.014187189435,-6092.81796081159,2021-06-02
0,-7571.085228576445,-10905.43509550932,-9158.40266945903,2021-06-03
0,-10363.570936258679,-12332.751426042685,-13519.029316583512,2021-06-04
0,-7949.408241217835,-10660.44488716232,-10340.08846525913,2021-06-07
0,-8959.484603152187,-9919.461398362238,-8750.71366627114,2021-06-08
0,-9641.727340240783,-16540.709222982503,-21346.369246554266,2021-06-09
0,-7571.179035548595,-8817.069260668653,-9254.324833311375,2021-06-10
0,-9508.990930267602,-12297.794146894974,-12565.391547162633,2021-06-11
0,-10787.005871297226,-10185.318380193035,-10116.045130970206,2021-06-14
0,-9220.377173114255,-10762.552805947742,-10110.172758740977,2021-06-15
0,-9951.14296230782,-6326.880170708032,-6078.621560846335,2021-06-16
0,-10041.052785949596,-10425.593599382835,-11147.790281395906,2021-06-17
0,-10051.442989632455,-7682.753717609232,-7188.021737345726,2021-06-18
0,-11015.884596532227,-11820.265773953137,-14570.232260214565,2021-06-21
0,-8452.015475992874,-5347.880330553075,-5739.551283061664,2021-06-22
0,-8132.713206238469,-8397.90156604567,-7818.963181668973,2021-06-23
0,-10602.365939171274,-14523.156066871505,-18834.51875024088,2021-06-24
0,-9114.017966567602,-11142.94174345277,-10456.86969110526,2021-06-25
0,-6037.181420935313,-5036.602970689431,-1268.5713626322497,2021-06-28
0,-11484.477346665459,-14558.519264977667,-15821.678009408137,2021-06-29
0,-10611.860428207057,-13908.878761439808,-16587.705072046036,2021-06-30
0,-8945.722029603015,-8180.079204661479,-7610.130282455337,2021-07-01
0,-7689.03758890407,-6638.0134786749895,-5090.14371608944,2021-07-02
0,-9227.210208096536,-10979.949236383942,-13352.395899922216,2021-07-06
0,-11010.32782384999,-16607.39544301834,-18580.181003999704,2021-07-07
0,-10104.215291494771,-13046.207965395566,-12032.637001291005,2021-07-08
0,-10058.516693486039,-11099.963378726321,-8708.981932012648,2021-07-09
0,-6936.4384719377695,-5711.070198665365,-665.9575795037111,2021-07-12
0,-9680.981884678014,-8436.050324742571,-8045.3399254371225,2021-07-13
0,-9456.697380937392,-8992.60308718528,-8991.09202610313,2021-07-14
0,-11199.521147499052,-10909.544170914483,-8677.26987307651,2021-07-15
0,-9980.030689988595,-9529.541784699422,-10498.43733753324,2021-07-16
0,-9794.08894405383,-7375.43520525555,-9201.274675234921,2021-07-19
0,-8640.226354465785,-8202.930732946457,-6268.100953450404,2021-07-20
0,-10182.100492956175,-13338.098097166536,-13410.946108463719,2021-07-21
0,-9010.126699738154,-11689.906054753632,-11241.549017822,2021-07-22
0,-10092.997655884394,-16209.730062934786,-20258.973905834195,2021-07-23
0,-9661.814398613213,-7727.5321146147,-8608.218656338971,2021-07-26
0,-10114.806599124488,-14389.598935577938,-18096.866885120417,2021-07-27
0,-10118.799465520397,-9660.923849671597,-8836.563166556087,2021-07-28
0,-10988.225968027167,-9837.3342188535,-8167.716255606146,2021-07-29
0,-8513.022570235558,-1220.5364215506177,3034.1745343656694,2021-07-30
0,-10654.206471468942,-8822.418120231596,-10348.089342853884,2021-08-02
0,-12571.80863310158,-10056.857478553979,-11698.804499607388,2021-08-03
0,-10873.80511543338,-12428.09094633678,-15218.150919718104,2021-08-04
0,-14549.442585960598,-22124.13852347099,-27638.492835397476,2021-08-05
0,-12370.776834610175,-14387.321848334754,-14561.605574473326,2021-08-06
0,-8416.343297053872,-6672.083136677529,-5012.531699303659,2021-08-09
0,-12211.769491390007,-9745.68942444059,-10508.828064198375,2021-08-10
0,-10325.987584749313,-9759.16386633709,-9054.201619652978,2021-08-11
0,-13167.164274169822,-14949.245029711681,-17370.35830006397,2021-08-12
0,-12359.65797197191,-11242.12477487389,-9900.700580847242,2021-08-13
0,-11301.114031905725,-9527.716998739574,-11361.430640810304,2021-08-16
0,-12204.907627323953,-12505.820789814743,-15311.32630411668,2021-08-17
0,-9950.342275420546,-7246.943646336191,-3800.575744458565,2021-08-18
0,-10478.209002914013,-7215.914054255327,-5783.61989024305,2021-08-19
0,-10474.477853086679,-7136.281056971595,-4573.539900335111,2021-08-20
0,-13053.904315945367,-12888.881243028969,-13542.464578200072,2021-08-23
0,-14101.035433612407,-17970.1188171148,-21541.998934198127,2021-08-24
0,-11107.648291192518,-15659.485798146095,-18432.178824453036,2021-08-25
0,-13043.959974873176,-15936.717170103208,-16967.641887924994,2021-08-26
0,-9948.497518748836,-9937.824235946344,-10137.000702493144,2021-08-27
0,-11937.710927959199,-9413.801482911105,-9011.657720346222,2021-08-30
0,-11944.2022486934,-13592.842049066003,-13595.667983998497,2021-08-31
0,-13571.103088669626,-12482.818136426164,-13730.254594384094,2021-09-01
0,-11876.755297811465,-10624.505814417098,-11528.04377035817,2021-09-02
0,-9356.141782235452,-2938.1571011881856,-376.30718003865405,2021-09-03
0,-10325.988302741662,-10220.867560631992,-10242.483144376156,2021-09-07
0,-9286.27260516793,-10983.304448905388,-10710.145311221544,2021-09-08
0,-10725.264786758778,-12024.281577686139,-12270.994528265224,2021-09-09
0,-10242.522373190346,-8979.166438673701,-8859.938856165976,2021-09-10
0,-11176.626031181135,-7771.272386871302,-6963.862960866136,2021-09-13
0,-10655.527515764918,-8426.405073322745,-6820.432661024078,2021-09-14
0,-10466.477736474346,-10783.250836338493,-8553.050883753023,2021-09-15
0,-13204.377763262173,-13907.043932523346,-13944.211645307198,2021-09-16
0,-12470.679483570864,-16869.16623609989,-19271.530523270514,2021-09-17
0,-10734.994953029078,-13485.934870927464,-14108.756339977119,2021-09-20
0,-5665.7420732857245,-2551.8478880704847,858.3946964567716,2021-09-21
0,-9786.182655421782,-4472.950356764066,-2081.411940594424,2021-09-22
0,-11600.235976012078,-17274.378944236716,-16150.466119144994,2021-09-23
0,-12505.98535874328,-22728.57903281723,-27847.142656176657,2021-09-24
0,-11832.624874519192,-19603.138720617324,-17840.02248962876,2021-09-27
0,-9182.731197262554,-11478.254846483782,-13596.290784648721,2021-09-28
0,-10820.522384140746,-12988.008911036832,-10708.83267016457,2021-09-29
0,-8472.944840801005,-6086.093651363955,-1108.3208382550602,2021-09-30
0,-10865.107865483966,-8400.408275098012,-6456.457613535129,2021-10-01
0,-10746.947008144452,-14601.822074904185,-17435.041353318178,2021-10-04
0,-8496.714266748755,-11389.530463220046,-11132.630249199692,2021-10-05
0,-13558.886878223393,-15991.356184459459,-17683.80696345,2021-10-06
0,-11318.317587423067,-15937.575462042732,-16667.96083680324,2021-10-07
0,-13134.632111544157,-21106.850040583864,-26570.048854736808,2021-10-08
0,-11306.286609476549,-9539.766935170092,-9140.623669747387,2021-10-11
0,-11633.41429668587,-13142.318238019605,-13493.270476867867,2021-10-12
0,-11527.455646499597,-11797.288740670952,-13580.904844248522,2021-10-13
0,-10717.082061301062,-6183.359759870443,-8624.420970810485,2021-10-14
0,-9697.458086141587,-10482.843738215714,-9191.475137479745,2021-10-15
0,-11705.59085430483,-15551.986143699301,-17902.3953795846,2021-10-18
0,-10673.8396869834,-14386.14065584022,-14999.457118397186,2021-10-19
0,-9372.09785534162,-12409.290936738364,-11863.666008889746,2021-10-20
0,-9099.220724431307,-6669.461505087396,-3062.544663095171,2021-10-21
0,-9031.10232767992,-7643.596906240332,-4535.59286522357,2021-10-22
0,-8414.468704100138,-8714.32403791463,-7519.860593523191,2021-10-25
0,-9328.745259987969,-7676.303208249843,-4200.199211663549,2021-10-26
0,-8234.878453216399,-6704.819329875367,-3670.3033960182847,2021-10-27
0,-11178.015433984983,-13225.838713616497,-16231.166365237656,2021-10-28
0,-13293.3488219175,-20944.18872822609,-25680.238513303735,2021-10-29
0,-12182.100920047773,-14984.599124678281,-16714.3482811627,2021-11-01
0,-10953.621328766547,-13547.386198595852,-13941.041301416793,2021-11-02
0,-7856.299538876136,-1668.7887989224948,3512.7112207375094,2021-11-03
0,-11697.459537367999,-12015.23323939937,-11343.962130844018,2021-11-04
0,-11080.326488681963,-14579.394242060547,-16675.915378467897,2021-11-05
0,-11835.538853201984,-15129.827399224765,-19102.469259161517,2021-11-08
0,-10270.657866373273,-7107.971981788987,-7235.2315553557955,2021-11-09
0,-11128.518390141315,-12140.38184486322,-11957.24244005629,2021-11-10
0,-7800.698209553032,-9610.977482857963,-7707.433500990199,2021-11-11
